HS6_Code,Sector,Product_Category,Region,Product_Name,Month,Year,Quarter,Trade_Value_USD_1000,Shipping_Cost_USD_1000,Insurance_Cost_USD_1000,MFN_Tariff_Rate,Applied_Tariff_Rate,Duty_Savings_Percent,Net_Profit_Margin_Percent,FTA_Status,CBAM_Applicable,Carbon_Tax_Risk,Carbon_Intensity_Score,Market_Share_Percent
872266,Machinery & Electronics,Industrial Pumps,European Union,Industrial Pumps Batch 872266,July,2024,Q3,2352.84,185.04,14.1,28.42,28.34,0.08,10.85,Active,No,High,2.03,2.96
873128,Machinery & Electronics,Transformers,Australia,Transformers Batch 873128,September,2026,Q3,1138.54,44.09,6.28,36.23,0.0,36.23,11.97,Active,No,Low,0.0,11.04
711296,Gems & Jewellery,Silverware,European Union,Silverware Batch 711296,March,2024,Q1,36243.95,2074.27,514.03,28.78,25.84,2.94,17.83,Active,No,Low,0.0,5.6
289349,Chemicals,Polymers,South Africa,Polymers Batch 289349,July,2026,Q3,825.3,36.23,5.3,6.01,4.58,1.43,12.42,Active,No,High,1.73,17.96
305718,Pharmaceuticals,Generic Medicines,ASEAN,Generic Medicines Batch 305718,March,2026,Q1,3144.31,134.95,19.16,30.37,18.58,11.79,18.67,Active,No,Low,0.0,3.39
737346,Iron & Steel,Stainless Steel,ASEAN,Stainless Steel Batch 737346,October,2025,Q4,7930.4,258.75,115.82,23.25,22.19,1.06,6.25,Active,No,Low,0.0,16.21
874544,Machinery & Electronics,Smartphones,ASEAN,Smartphones Batch 874544,April,2025,Q2,258.01,17.83,3.21,29.0,28.55,0.45,16.03,Active,No,Low,0.0,17.19
726723,Iron & Steel,Stainless Steel,Australia,Stainless Steel Batch 726723,February,2024,Q1,6126.57,346.79,90.55,9.69,9.58,0.11,10.89,Active,No,Low,0.0,1.4
725890,Iron & Steel,Construction Steel,UAE,Construction Steel Batch 725890,February,2024,Q1,612.37,21.63,3.23,39.67,28.58,11.09,13.71,Active,No,High,3.16,17.01
727953,Iron & Steel,Flat-rolled Products,UK,Flat-rolled Products Batch 727953,March,2024,Q1,10241.2,789.55,83.07,37.35,25.67,11.68,8.15,Active,No,High,0.49,6.65
909011,Pharmaceuticals,Antibiotics,Australia,Antibiotics Batch 909011,October,2026,Q4,703.47,36.58,7.11,26.91,0.0,26.91,16.17,Active,No,High,0.48,15.54
739414,Iron & Steel,Flat-rolled Products,Japan,Flat-rolled Products Batch 739414,April,2026,Q2,8426.64,292.15,101.85,16.97,15.57,1.4,20.38,Active,No,Low,0.0,6.37
298695,Chemicals,Organic Chemicals,UAE,Organic Chemicals Batch 298695,September,2025,Q3,15658.19,567.15,90.3,29.37,4.41,24.96,12.45,Active,No,High,1.39,17.85
093266,Agriculture & Food,Marine Products,UAE,Marine Products Batch 093266,January,2024,Q1,10852.54,707.36,112.12,25.47,15.81,9.66,19.92,Active,No,High,4.42,7.65
712883,Gems & Jewellery,Synthetic Gems,UK,Synthetic Gems Batch 712883,May,2024,Q2,4345.84,306.67,62.19,7.79,5.85,1.94,6.49,Active,No,Low,0.0,9.82
623176,Textiles & Apparel,Silk Products,USA,Silk Products Batch 623176,October,2025,Q4,2107.06,123.21,11.21,35.91,30.54,5.37,13.34,Active,No,High,2.57,14.98
856354,Machinery & Electronics,Smartphones,European Union,Smartphones Batch 856354,November,2025,Q4,1255.6,42.69,18.52,19.9,2.98,16.92,20.77,Active,No,High,4.01,7.95
101868,Agriculture & Food,Basmati Rice,UK,Basmati Rice Batch 101868,August,2025,Q3,27080.04,1931.52,387.04,16.11,0.0,16.11,9.4,Active,No,High,3.43,12.64
281979,Chemicals,Polymers,ASEAN,Polymers Batch 281979,October,2026,Q4,1043.94,65.63,7.02,8.88,6.32,2.56,19.77,Active,No,Low,0.0,10.46
841347,Machinery & Electronics,Auto Components,Australia,Auto Components Batch 841347,October,2024,Q4,629.17,28.16,8.61,10.49,8.74,1.75,15.62,Active,No,Low,0.0,11.4
072478,Agriculture & Food,Marine Products,Japan,Marine Products Batch 072478,August,2024,Q3,8087.33,171.62,86.82,31.11,19.83,11.28,6.02,Active,No,Low,0.0,4.31
855155,Machinery & Electronics,Computer Hardware,Canada,Computer Hardware Batch 855155,February,2026,Q1,903.07,44.21,9.64,16.76,16.44,0.32,8.25,Active,No,High,3.3,9.93
716959,Gems & Jewellery,Silverware,Canada,Silverware Batch 716959,November,2026,Q4,716.88,42.45,5.23,38.12,37.16,0.96,13.12,Active,No,Low,0.0,3.23
716034,Gems & Jewellery,Synthetic Gems,Japan,Synthetic Gems Batch 716034,October,2026,Q4,341.93,9.24,2.94,12.67,8.39,4.28,16.27,Active,No,High,0.25,10.85
848985,Machinery & Electronics,Smartphones,South Africa,Smartphones Batch 848985,March,2026,Q1,1444.67,111.58,8.58,33.51,27.11,6.4,16.63,Active,No,High,0.1,15.91
856998,Machinery & Electronics,Smartphones,USA,Smartphones Batch 856998,January,2026,Q1,2633.13,160.97,32.07,8.23,5.13,3.1,19.3,Active,No,High,2.61,11.02
847694,Machinery & Electronics,Computer Hardware,Australia,Computer Hardware Batch 847694,June,2024,Q2,4292.56,186.54,61.32,16.4,11.65,4.75,15.54,Active,No,Low,0.0,3.28
723466,Iron & Steel,Flat-rolled Products,UAE,Flat-rolled Products Batch 723466,July,2024,Q3,12418.71,973.67,104.82,21.29,20.18,1.11,20.85,Active,No,High,2.64,6.1
286873,Chemicals,Industrial Gases,South Africa,Industrial Gases Batch 286873,April,2024,Q2,6570.51,293.23,51.95,31.98,25.92,6.06,19.24,Active,No,Low,0.0,7.26
716754,Gems & Jewellery,Silverware,UAE,Silverware Batch 716754,February,2024,Q1,2238.79,177.95,30.59,36.16,35.2,0.96,21.23,Active,No,Low,0.0,5.71
736619,Iron & Steel,Construction Steel,Australia,Construction Steel Batch 736619,September,2026,Q3,2214.33,93.83,13.98,38.69,0.0,38.69,6.66,Active,No,Low,0.0,6.34
718242,Gems & Jewellery,Synthetic Gems,Australia,Synthetic Gems Batch 718242,August,2025,Q3,6407.58,405.18,53.42,5.34,0.0,5.34,15.99,Active,No,Low,0.0,9.57
716630,Gems & Jewellery,Silverware,Japan,Silverware Batch 716630,May,2025,Q2,20107.64,1041.27,269.39,34.67,23.15,11.52,17.31,Active,No,High,1.44,14.68
727684,Iron & Steel,Steel Tubes,USA,Steel Tubes Batch 727684,March,2024,Q1,3602.82,133.03,40.18,35.84,32.19,3.65,6.79,Active,No,Low,0.0,17.69
629541,Textiles & Apparel,Cotton Garments,Australia,Cotton Garments Batch 629541,February,2025,Q1,1474.84,81.65,8.28,28.2,0.0,28.2,14.66,Active,No,High,0.7,14.92
718232,Gems & Jewellery,Silverware,South Africa,Silverware Batch 718232,April,2024,Q2,672.3,17.35,3.4,15.35,11.48,3.87,17.17,Active,No,Low,0.0,0.75
718918,Gems & Jewellery,Gold Jewellery,USA,Gold Jewellery Batch 718918,July,2026,Q3,341.11,12.93,3.27,35.2,24.26,10.94,14.47,Active,No,Low,0.0,8.45
734459,Iron & Steel,Stainless Steel,Canada,Stainless Steel Batch 734459,October,2024,Q4,8098.26,386.36,50.04,36.99,32.48,4.51,18.02,Active,No,Low,0.0,15.21
727187,Iron & Steel,Flat-rolled Products,European Union,Flat-rolled Products Batch 727187,December,2024,Q4,7093.74,249.53,95.63,19.15,15.42,3.73,9.94,Active,Yes,Low,4.75,5.56
393496,Chemicals,Polymers,Japan,Polymers Batch 393496,September,2026,Q3,7087.2,178.07,50.68,21.06,13.45,7.61,9.9,Active,No,High,1.64,7.01
904749,Pharmaceuticals,Vaccines,UAE,Vaccines Batch 904749,February,2024,Q1,2457.77,177.94,21.47,10.74,8.75,1.99,11.57,Active,No,High,2.16,3.5
724765,Iron & Steel,Steel Tubes,European Union,Steel Tubes Batch 724765,September,2025,Q3,24597.55,1144.33,196.14,18.52,2.78,15.74,12.99,Active,Yes,Low,4.08,9.61
717571,Gems & Jewellery,Cut Diamonds,Canada,Cut Diamonds Batch 717571,February,2025,Q1,1442.05,75.63,10.87,37.5,36.28,1.22,6.38,Active,No,High,2.5,12.6
627351,Textiles & Apparel,Knitted Apparel,European Union,Knitted Apparel Batch 627351,August,2026,Q3,12492.75,817.77,72.81,30.65,0.0,30.65,21.99,Active,No,High,1.02,5.61
713031,Gems & Jewellery,Precious Stones,UAE,Precious Stones Batch 713031,July,2024,Q3,2812.66,164.63,34.08,27.49,27.29,0.2,20.95,Active,No,Low,0.0,10.22
712037,Gems & Jewellery,Cut Diamonds,European Union,Cut Diamonds Batch 712037,August,2024,Q3,1196.88,81.25,15.25,39.68,29.96,9.72,16.97,Active,No,Low,0.0,16.18
876586,Machinery & Electronics,Computer Hardware,Canada,Computer Hardware Batch 876586,September,2024,Q3,7250.28,358.02,91.19,18.33,13.94,4.39,6.09,Active,No,High,2.09,12.47
841666,Machinery & Electronics,Computer Hardware,UAE,Computer Hardware Batch 841666,March,2024,Q1,5510.74,134.41,67.59,39.95,26.18,13.77,7.39,Active,No,Low,0.0,2.4
871287,Machinery & Electronics,Computer Hardware,ASEAN,Computer Hardware Batch 871287,March,2025,Q1,5092.17,246.93,67.81,12.66,11.62,1.04,21.38,Active,No,High,2.82,4.81
166321,Agriculture & Food,Marine Products,Canada,Marine Products Batch 166321,September,2025,Q3,3367.47,137.78,49.86,5.33,3.84,1.49,6.92,Active,No,High,2.1,2.45
104170,Agriculture & Food,Fresh Fruits,European Union,Fresh Fruits Batch 104170,February,2025,Q1,2816.25,220.86,28.22,14.32,0.0,14.32,13.23,Active,No,Low,0.0,9.57
717381,Gems & Jewellery,Synthetic Gems,USA,Synthetic Gems Batch 717381,December,2024,Q4,107211.41,3647.51,1305.92,29.06,24.36,4.7,14.58,Active,No,High,3.0,16.0
296374,Chemicals,Industrial Gases,ASEAN,Industrial Gases Batch 296374,May,2024,Q2,17612.87,1313.56,111.6,9.12,5.72,3.4,18.7,Active,No,High,4.97,10.66
522971,Textiles & Apparel,Synthetic Fabrics,Canada,Synthetic Fabrics Batch 522971,June,2025,Q2,8815.27,497.31,114.35,28.04,20.77,7.27,16.95,Active,No,Low,0.0,7.82
293063,Chemicals,Polymers,Australia,Polymers Batch 293063,March,2025,Q1,3525.22,164.13,18.6,28.12,4.22,23.9,9.46,Active,No,High,4.12,6.26
734046,Iron & Steel,Construction Steel,European Union,Construction Steel Batch 734046,August,2024,Q3,13503.93,599.11,171.15,29.5,28.32,1.18,13.25,Active,Yes,Low,1.37,9.61
711392,Gems & Jewellery,Silverware,Japan,Silverware Batch 711392,July,2025,Q3,6483.35,160.64,33.93,39.64,25.65,13.99,11.83,Active,No,High,3.65,11.11
718848,Gems & Jewellery,Precious Stones,Japan,Precious Stones Batch 718848,February,2024,Q1,3100.46,138.4,34.14,39.36,29.2,10.16,5.89,Active,No,Low,0.0,14.37
521917,Textiles & Apparel,Silk Products,ASEAN,Silk Products Batch 521917,November,2025,Q4,1890.61,79.15,9.48,35.29,32.93,2.36,8.47,Active,No,Low,0.0,15.11
393139,Chemicals,Dyes & Pigments,Canada,Dyes & Pigments Batch 393139,June,2024,Q2,2640.24,152.87,18.73,16.74,14.99,1.75,21.23,Active,No,Low,0.0,0.38
735999,Iron & Steel,Construction Steel,UK,Construction Steel Batch 735999,May,2024,Q2,25.65,0.83,0.24,18.14,15.88,2.26,10.71,Active,No,Low,0.0,12.96
871628,Machinery & Electronics,Computer Hardware,UAE,Computer Hardware Batch 871628,January,2025,Q1,4088.37,265.67,35.85,27.34,0.0,27.34,5.71,Active,No,High,2.12,16.96
525973,Textiles & Apparel,Knitted Apparel,Japan,Knitted Apparel Batch 525973,November,2024,Q4,1432.66,74.8,17.22,15.04,9.16,5.88,19.22,Active,No,Low,0.0,13.65
286852,Chemicals,Agrochemicals,Canada,Agrochemicals Batch 286852,July,2025,Q3,32500.31,1132.89,414.7,15.72,11.8,3.92,8.11,Active,No,Low,0.0,10.08
504931,Textiles & Apparel,Home Textiles,Australia,Home Textiles Batch 504931,December,2024,Q4,3068.72,135.13,24.27,35.01,31.74,3.27,10.5,Active,No,High,3.59,15.23
622729,Textiles & Apparel,Cotton Garments,ASEAN,Cotton Garments Batch 622729,November,2025,Q4,500.97,36.36,5.6,36.81,28.3,8.51,12.14,Active,No,High,1.58,15.44
397994,Chemicals,Organic Chemicals,USA,Organic Chemicals Batch 397994,May,2026,Q2,2766.06,156.62,40.02,28.71,17.71,11.0,11.13,Active,No,Low,0.0,2.04
089424,Agriculture & Food,Fresh Fruits,USA,Fresh Fruits Batch 089424,October,2024,Q4,620.68,29.71,5.35,33.64,25.32,8.32,9.68,Active,No,High,0.94,3.29
857211,Machinery & Electronics,Computer Hardware,Australia,Computer Hardware Batch 857211,May,2025,Q2,6063.92,317.32,64.57,37.44,5.62,31.82,16.21,Active,No,High,4.49,1.12
617462,Textiles & Apparel,Home Textiles,UK,Home Textiles Batch 617462,December,2026,Q4,4612.02,156.3,56.63,23.22,3.48,19.74,10.57,Active,No,Low,0.0,2.0
728537,Iron & Steel,Construction Steel,USA,Construction Steel Batch 728537,October,2024,Q4,12541.01,298.87,104.78,30.44,29.58,0.86,16.15,Active,No,Low,0.0,4.28
304625,Pharmaceuticals,Bulk Drugs,UK,Bulk Drugs Batch 304625,July,2025,Q3,910.21,54.09,8.43,19.11,0.0,19.11,20.18,Active,No,Low,0.0,7.54
712975,Gems & Jewellery,Cut Diamonds,South Africa,Cut Diamonds Batch 712975,June,2025,Q2,3136.97,197.34,35.65,7.4,6.91,0.49,5.49,Active,No,Low,0.0,0.8
715257,Gems & Jewellery,Precious Stones,Australia,Precious Stones Batch 715257,December,2024,Q4,384.7,17.99,5.34,21.23,20.61,0.62,15.98,Active,No,High,4.48,5.75
906247,Pharmaceuticals,Bulk Drugs,ASEAN,Bulk Drugs Batch 906247,September,2026,Q3,8537.66,487.48,103.12,5.75,5.63,0.12,9.29,Active,No,Low,0.0,2.98
617457,Textiles & Apparel,Knitted Apparel,Australia,Knitted Apparel Batch 617457,December,2026,Q4,6491.88,467.44,64.03,18.46,2.77,15.69,18.86,Active,No,High,0.62,3.18
638178,Textiles & Apparel,Knitted Apparel,ASEAN,Knitted Apparel Batch 638178,April,2025,Q2,6271.1,354.32,54.41,19.81,12.15,7.66,20.65,Active,No,Low,0.0,13.65
855233,Machinery & Electronics,Transformers,ASEAN,Transformers Batch 855233,June,2025,Q2,2988.21,133.37,30.59,6.33,3.94,2.39,9.92,Active,No,High,4.41,14.43
877921,Machinery & Electronics,Smartphones,USA,Smartphones Batch 877921,July,2024,Q3,5553.37,248.01,61.91,29.96,25.11,4.85,9.18,Active,No,Low,0.0,13.16
283458,Chemicals,Polymers,USA,Polymers Batch 283458,June,2024,Q2,33074.2,1065.51,250.67,5.3,4.81,0.49,15.79,Active,No,High,0.71,2.87
508875,Textiles & Apparel,Home Textiles,ASEAN,Home Textiles Batch 508875,January,2024,Q1,1943.72,137.31,16.09,29.28,23.38,5.9,20.74,Active,No,Low,0.0,6.65
309834,Pharmaceuticals,Antibiotics,Australia,Antibiotics Batch 309834,August,2025,Q3,3670.08,293.43,40.98,15.8,0.0,15.8,17.52,Active,No,Low,0.0,8.33
718453,Gems & Jewellery,Silverware,USA,Silverware Batch 718453,October,2026,Q4,584.53,32.26,6.41,24.28,22.75,1.53,18.14,Active,No,High,1.86,0.51
736127,Iron & Steel,Steel Tubes,Japan,Steel Tubes Batch 736127,December,2024,Q4,810.47,57.68,4.26,6.92,4.42,2.5,12.96,Active,No,High,1.27,0.21
737171,Iron & Steel,Iron Bars,ASEAN,Iron Bars Batch 737171,November,2026,Q4,3452.04,183.98,46.84,31.1,25.55,5.55,17.44,Active,No,Low,0.0,16.92
521689,Textiles & Apparel,Cotton Garments,USA,Cotton Garments Batch 521689,January,2025,Q1,15613.64,887.55,145.81,27.95,26.8,1.15,7.91,Active,No,Low,0.0,13.9
852453,Machinery & Electronics,Industrial Pumps,Canada,Industrial Pumps Batch 852453,January,2024,Q1,2029.57,137.16,12.03,14.04,13.97,0.07,18.72,Active,No,High,3.35,1.14
399015,Chemicals,Agrochemicals,Japan,Agrochemicals Batch 399015,September,2024,Q3,2092.52,123.17,16.91,27.84,27.44,0.4,15.07,Active,No,Low,0.0,4.55
105717,Agriculture & Food,Process Food,ASEAN,Process Food Batch 105717,April,2025,Q2,1619.18,52.65,18.19,36.49,35.87,0.62,20.34,Active,No,High,2.59,13.04
084296,Agriculture & Food,Fresh Fruits,USA,Fresh Fruits Batch 084296,February,2025,Q1,1336.57,90.15,15.37,9.79,7.51,2.28,11.01,Active,No,High,2.21,15.19
725447,Iron & Steel,Steel Tubes,European Union,Steel Tubes Batch 725447,December,2025,Q4,4639.94,169.62,29.73,24.95,0.0,24.95,19.53,Active,Yes,High,2.33,6.23
711417,Gems & Jewellery,Gold Jewellery,UK,Gold Jewellery Batch 711417,November,2024,Q4,315.49,8.04,3.07,14.75,13.42,1.33,11.25,Active,No,High,2.2,8.93
633018,Textiles & Apparel,Silk Products,USA,Silk Products Batch 633018,June,2024,Q2,20361.67,1455.83,289.52,8.58,7.53,1.05,7.7,Active,No,Low,0.0,13.47
728385,Iron & Steel,Construction Steel,Canada,Construction Steel Batch 728385,January,2025,Q1,1098.68,46.42,6.59,11.66,9.87,1.79,6.59,Active,No,High,3.19,10.32
166434,Agriculture & Food,Fresh Fruits,Japan,Fresh Fruits Batch 166434,October,2025,Q4,8803.06,530.71,85.6,8.51,5.87,2.64,11.05,Active,No,Low,0.0,5.57
731487,Iron & Steel,Construction Steel,ASEAN,Construction Steel Batch 731487,May,2024,Q2,443.63,22.4,3.83,9.78,7.49,2.29,12.39,Active,No,High,0.64,1.33
854326,Machinery & Electronics,Smartphones,UAE,Smartphones Batch 854326,September,2024,Q3,8129.54,190.25,51.87,15.91,14.9,1.01,17.15,Active,No,High,1.78,7.91
735782,Iron & Steel,Steel Tubes,UK,Steel Tubes Batch 735782,March,2025,Q1,8167.49,641.08,41.61,7.59,0.0,7.59,10.14,Active,No,High,3.39,5.43
848795,Machinery & Electronics,Computer Hardware,Canada,Computer Hardware Batch 848795,September,2024,Q3,5304.46,388.29,43.66,39.43,33.71,5.72,13.85,Active,No,High,3.84,13.36
391744,Chemicals,Polymers,European Union,Polymers Batch 391744,December,2024,Q4,670.72,49.96,8.28,30.83,25.37,5.46,14.21,Active,Yes,Low,0.31,8.57
617843,Textiles & Apparel,Knitted Apparel,Canada,Knitted Apparel Batch 617843,May,2025,Q2,4334.33,169.32,51.46,32.84,20.52,12.32,9.25,Active,No,High,4.87,12.14
734884,Iron & Steel,Steel Tubes,UK,Steel Tubes Batch 734884,April,2024,Q2,505.43,19.45,5.99,20.48,14.72,5.76,16.42,Active,No,High,4.41,4.15
857164,Machinery & Electronics,Auto Components,Australia,Auto Components Batch 857164,October,2026,Q4,2040.31,63.77,27.51,16.22,0.0,16.22,8.39,Active,No,Low,0.0,8.66
309162,Pharmaceuticals,Bulk Drugs,Canada,Bulk Drugs Batch 309162,February,2025,Q1,13962.35,915.76,86.82,15.08,10.59,4.49,11.11,Active,No,Low,0.0,13.12
101551,Agriculture & Food,Organic Spices,Japan,Organic Spices Batch 101551,April,2026,Q2,9848.29,403.66,98.5,38.26,36.63,1.63,21.74,Active,No,High,3.7,15.24
843844,Machinery & Electronics,Transformers,Canada,Transformers Batch 843844,August,2026,Q3,3049.63,173.85,25.9,37.65,26.71,10.94,19.72,Active,No,Low,0.0,3.97
841838,Machinery & Electronics,Smartphones,European Union,Smartphones Batch 841838,September,2024,Q3,690.76,17.21,4.74,10.07,9.41,0.66,19.54,Active,No,Low,0.0,2.0
712755,Gems & Jewellery,Precious Stones,USA,Precious Stones Batch 712755,October,2025,Q4,7850.89,458.19,50.87,12.24,10.67,1.57,15.84,Active,No,High,1.17,1.88
089374,Agriculture & Food,Process Food,USA,Process Food Batch 089374,January,2024,Q1,3068.89,218.5,42.19,36.6,26.11,10.49,14.29,Active,No,Low,0.0,1.54
637647,Textiles & Apparel,Knitted Apparel,European Union,Knitted Apparel Batch 637647,May,2024,Q2,91.79,6.68,0.51,35.54,32.82,2.72,20.85,Active,No,Low,0.0,7.51
853689,Machinery & Electronics,Smartphones,UAE,Smartphones Batch 853689,July,2024,Q3,9642.59,638.68,138.41,10.11,9.61,0.5,21.59,Active,No,Low,0.0,5.11
094482,Agriculture & Food,Fresh Fruits,Australia,Fresh Fruits Batch 094482,July,2025,Q3,2874.55,213.56,18.5,29.34,4.4,24.94,11.17,Active,No,Low,0.0,1.12
736986,Iron & Steel,Steel Tubes,USA,Steel Tubes Batch 736986,July,2024,Q3,18100.17,423.85,177.55,28.14,23.86,4.28,13.1,Active,No,Low,0.0,10.99
302615,Pharmaceuticals,Bulk Drugs,ASEAN,Bulk Drugs Batch 302615,July,2024,Q3,576.57,16.14,7.43,20.82,19.93,0.89,13.28,Active,No,High,0.76,0.86
711570,Gems & Jewellery,Synthetic Gems,Japan,Synthetic Gems Batch 711570,September,2026,Q3,25.4,0.7,0.21,10.63,7.0,3.63,10.45,Active,No,High,4.42,9.01
907494,Pharmaceuticals,Surgical Equipment,Canada,Surgical Equipment Batch 907494,April,2025,Q2,4530.67,237.43,63.9,6.86,5.08,1.78,21.83,Active,No,Low,0.0,8.02
509034,Textiles & Apparel,Synthetic Fabrics,Canada,Synthetic Fabrics Batch 509034,October,2025,Q4,4616.28,246.17,24.89,37.8,35.11,2.69,11.95,Active,No,High,3.58,10.44
859761,Machinery & Electronics,Transformers,Japan,Transformers Batch 859761,January,2024,Q1,236.04,11.56,1.52,11.52,11.48,0.04,7.96,Active,No,Low,0.0,17.53
847938,Machinery & Electronics,Computer Hardware,Australia,Computer Hardware Batch 847938,January,2025,Q1,686.94,28.93,5.03,10.31,0.0,10.31,10.31,Active,No,High,1.43,15.4
719147,Gems & Jewellery,Precious Stones,Japan,Precious Stones Batch 719147,October,2026,Q4,185874.43,9697.94,1633.97,24.82,16.1,8.72,17.88,Active,No,High,2.75,14.84
873431,Machinery & Electronics,Smartphones,European Union,Smartphones Batch 873431,August,2026,Q3,1884.81,97.27,25.78,18.65,0.0,18.65,13.09,Active,No,Low,0.0,17.13
903986,Pharmaceuticals,Bulk Drugs,USA,Bulk Drugs Batch 903986,November,2024,Q4,8923.45,350.62,126.32,31.74,31.01,0.73,5.48,Active,No,High,3.82,3.63
876935,Machinery & Electronics,Transformers,Canada,Transformers Batch 876935,July,2024,Q3,1123.28,57.4,6.25,28.18,22.21,5.97,8.38,Active,No,High,0.75,14.29
719061,Gems & Jewellery,Silverware,UAE,Silverware Batch 719061,January,2024,Q1,129.61,6.57,1.1,29.73,25.26,4.47,17.49,Active,No,Low,0.0,8.48
901247,Pharmaceuticals,Bulk Drugs,South Africa,Bulk Drugs Batch 901247,November,2026,Q4,2309.1,100.52,28.53,23.58,16.36,7.22,16.66,Active,No,High,4.67,8.01
901598,Pharmaceuticals,Generic Medicines,Australia,Generic Medicines Batch 901598,December,2025,Q4,2001.38,136.49,20.36,39.19,0.0,39.19,16.47,Active,No,Low,0.0,12.19
283920,Chemicals,Agrochemicals,USA,Agrochemicals Batch 283920,May,2024,Q2,1636.28,52.41,8.44,24.77,19.3,5.47,9.3,Active,No,Low,0.0,13.37
855919,Machinery & Electronics,Computer Hardware,European Union,Computer Hardware Batch 855919,December,2025,Q4,2510.0,76.07,24.02,24.2,3.63,20.57,15.22,Active,No,High,2.41,5.99
713886,Gems & Jewellery,Silverware,USA,Silverware Batch 713886,July,2026,Q3,4431.1,254.76,34.77,10.07,6.18,3.89,15.9,Active,No,Low,0.0,7.61
723678,Iron & Steel,Steel Tubes,UAE,Steel Tubes Batch 723678,February,2025,Q1,2379.93,52.57,22.66,22.46,0.0,22.46,20.66,Active,No,Low,0.0,11.62
712588,Gems & Jewellery,Cut Diamonds,Japan,Cut Diamonds Batch 712588,February,2024,Q1,447.64,18.81,6.44,6.83,4.91,1.92,5.59,Active,No,High,1.07,11.13
737192,Iron & Steel,Flat-rolled Products,European Union,Flat-rolled Products Batch 737192,September,2024,Q3,6181.26,367.9,56.59,25.35,16.54,8.81,18.56,Active,Yes,High,4.71,3.86
089073,Agriculture & Food,Fresh Fruits,USA,Fresh Fruits Batch 089073,November,2025,Q4,160.12,9.03,2.05,32.54,21.44,11.1,11.85,Active,No,High,3.19,6.48
719831,Gems & Jewellery,Precious Stones,UAE,Precious Stones Batch 719831,April,2024,Q2,137.62,9.57,0.76,28.97,28.73,0.24,17.12,Active,No,High,3.43,12.2
072147,Agriculture & Food,Organic Spices,European Union,Organic Spices Batch 072147,March,2026,Q1,9034.18,207.72,91.14,8.3,0.0,8.3,5.25,Active,No,Low,0.0,1.18
076972,Agriculture & Food,Marine Products,South Africa,Marine Products Batch 076972,February,2024,Q1,6377.49,353.08,47.54,33.93,33.08,0.85,8.73,Active,No,Low,0.0,4.77
299594,Chemicals,Dyes & Pigments,USA,Dyes & Pigments Batch 299594,December,2025,Q4,2735.06,206.62,18.54,28.81,23.24,5.57,6.9,Active,No,Low,0.0,17.17
099365,Agriculture & Food,Marine Products,Japan,Marine Products Batch 099365,August,2024,Q3,367.54,22.55,5.08,21.72,14.34,7.38,11.95,Active,No,Low,0.0,1.18
733320,Iron & Steel,Flat-rolled Products,European Union,Flat-rolled Products Batch 733320,July,2026,Q3,1030.84,74.77,15.27,9.21,1.38,7.83,17.71,Active,Yes,Low,4.8,5.92
